"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"Potri_001G262100","OG0001937",1.15924767331294,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_001G271500","OG0002708",1.42539299253216,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_001G304700","OG0002913",1.4097116773434,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_001G314500","OG0002774",1.16027889110888,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_001G342500","OG0003485",1.22261281548933,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_001G353900","OG0001840",1.22928156434808,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_001G453900","OG0002674",1.26730951330124,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_001G454000","OG0002674",1.18990810446605,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_002G028800","OG0000052",2.91861319978958,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_002G035700","OG0002863",1.34275226868963,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_002G051300","OG0003259",1.22556698374428,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_002G140400","OG0002599",1.44310525676751,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_002G141500","OG0002829",1.14624877727759,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_002G146800","OG0001930",1.26897416405146,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_002G202800","OG0002592",1.30289123439186,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_002G242600","OG0002774",1.5472556043133,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_002G249000","OG0001840",1.27159604357443,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_003G010200","OG0011202",1.35035539046019,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_003G053100","OG0003269",1.67199522540329,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_003G085100","OG0001869",1.14872045182591,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_003G114800","OG0001506",1.26731809689806,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_003G123101","OG0002631",1.39414234912992,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_003G159500","OG0003312",1.40971152364639,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_004G057000","OG0002414",1.22350392243021,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_004G099200","OG0001801",1.34909663023701,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_004G113800","OG0002156",1.15415203220034,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_004G131800","OG0001925",1.61217754445391,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_004G172600","OG0001031",1.26992932449816,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_004G185800","OG0001753",1.42765418657479,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_004G202832","OG0001825",1.37618502470869,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G026000","OG0002916",1.21110629623788,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G026500","OG0000381",2.78959791330276,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G040700","OG0002013",3.16712690099865,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G040800","OG0002013",1.94028024946397,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G051200","OG0002691",1.37437401923745,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G072700","OG0001458",1.39270957358798,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G080700","OG0002494",1.22247476980414,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G082600","OG0003177",1.21327811130042,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G115601","OG0000127",2.77362023094391,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G162600","OG0001458",1.17576810945415,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G194500","OG0001653",1.85949820203644,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G211200","OG0003259",1.24967431763753,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G216600","OG0001026",1.56653846933269,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G219700","OG0002803",1.20873292900909,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G226300","OG0008087",1.34629999561358,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_005G233900","OG0000052",2.97396263051202,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G021500","OG0003485",1.5737429654275,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G052400","OG0003453",1.30297049170181,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G073200","OG0000695",1.3905487393686,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G077200","OG0002508",1.55666847963138,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G082300","OG0000381",1.34723616533515,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G087900","OG0001801",1.21426239404557,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G103700","OG0002086",1.21860441265682,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G168100","OG0000127",2.30793835539619,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G195400","OG0003312",1.40695032703943,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G197700","OG0003479",1.46303848974052,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G202300","OG0003090",1.28400364576106,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_006G222100","OG0002506",1.15931981113384,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_007G013000","OG0002814",1.20300302205071,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_007G013300","OG0000127",2.10378193839986,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_007G034800","OG0001825",1.18857587574883,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_007G035600","OG0001825",1.24616495230717,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_007G055900","OG0003177",1.31837109085177,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_007G056100","OG0002034",1.62551555963056,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_007G085200","OG0003177",1.26732777143539,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_007G086800","OG0002494",1.33630544944488,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_007G131800","OG0003282",1.16490452491581,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G008000","OG0000695",1.32095154640953,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G017300","OG0003171",1.26629834185033,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G029900","OG0000088",2.12318487645413,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G047500","OG0000127",1.9256834335194,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G048800","OG0002310",1.33650969556143,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G050200","OG0001615",1.23096248410215,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G059400","OG0001821",1.37930066284546,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G132400","OG0002654",1.43351733137699,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G150000","OG0002913",1.27785206738106,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G152500","OG0002518",1.31669591376335,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G156300","OG0002691",1.30532740576772,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G168600","OG0002863",1.50003867912258,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G171200","OG0001602",1.31703262272425,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G175500","OG0002663",1.7388506017066,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_008G187000","OG0003090",1.27820517561301,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_009G028800","OG0010141",1.25425177898807,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_009G032600","OG0011202",1.24113570220754,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_009G056900","OG0001937",1.14600955480567,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_009G065800","OG0002708",1.19140437304884,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_009G146200","OG0001753",1.14963218916903,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G012700","OG0001929",1.67230680980719,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G045800","OG0003090",1.168437369932,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G066400","OG0001602",1.17525263585093,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G076800","OG0000559",2.43920207804967,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G087800","OG0002518",1.23734033981137,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G191200","OG0003973",1.23087944564163,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G194200","OG0001821",1.93510319274653,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G210300","OG0001615",1.41105829243022,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G212300","OG0002310",1.31934998236549,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G230600","OG0000088",2.17302610909182,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G231300","OG0000088",2.39615237402957,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G239300","OG0002158",1.93327428876273,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_010G241200","OG0003171",1.17419028315194,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_011G066000","OG0002414",1.52157793104987,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_011G147700","OG0002674",1.36510369951785,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_011G148700","OG0002674",1.2673272729323,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G021700","OG0002545",2.0452739239786,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G024300","OG0000811",1.29726241363475,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G037500","OG0001634",1.31164829700599,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G076800","OG0002506",1.51734691608378,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G096600","OG0002663",1.33144780888932,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G108400","OG0001849",1.34678972307624,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G114000","OG0002753",1.25326950305677,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G128300","OG0001953",1.39767552362806,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G128600","OG0001930",1.44668209806053,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G139400","OG0002631",1.20841179904487,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_012G142600","OG0002414",1.38191137697724,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_013G011000","OG0002086",1.17632998184097,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_013G013600","OG0002592",1.18698001189257,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_013G027600","OG0002273",1.23732348629008,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_013G036100","OG0002518",1.16774963906612,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_013G116800","OG0006316",1.45889656854744,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_014G049900","OG0007940",1.25093818427322,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_014G053300","OG0002599",1.17258259088258,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_014G068600","OG0001930",1.36928042063197,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_014G096900","OG0000052",2.9980862469461,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_014G105400","OG0002545",1.24225718470904,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_014G127300","OG0002592",1.46686433040967,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_014G128800","OG0001929",1.2742814049885,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_014G191000","OG0001840",1.31656933694891,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_015G094400","OG0002663",1.33201807594153,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_015G111500","OG0002753",1.20990757725087,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_016G055000","OG0003453",1.14766844896147,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_016G061100","OG0003312",1.68378406803553,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_016G069000","OG0003090",1.26638621313366,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_016G079800","OG0001615",1.16816071609698,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_016G085800","OG0002028",1.24699933024314,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_017G026000","OG0003282",1.35644937446226,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_017G082200","OG0001849",1.38100692259456,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_017G092200","OG0002966",1.40747640662958,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_017G100800","OG0002156",1.21169136525438,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_017G110000","OG0001937",1.73473347741607,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_017G115400","OG0001801",1.37213019228707,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_017G123700","OG0000088",1.23516939081074,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_017G140800","OG0001634",1.2753930905407,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_017G146700","OG0002830",1.20279168227356,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_018G022100","OG0003814",1.32183890743477,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_018G036900","OG0003269",1.16677081980487,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_018G092666","OG0000127",2.2361990173635,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_018G140300","OG0000695",1.18546088339484,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_018G145200","OG0002508",1.19699754221675,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_019G057000","OG0004054",1.27424002318883,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_019G087100","OG0006316",1.36036837799606,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Potri_019G099000","OG0002567",1.46064498707445,"1","query","Initial cell",1,"oryza_sativa","Root;Leaf"
"Os10g0418000","OG0001026",2.02825369433026,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os03g0162200","OG0001026",1.96310299285768,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os03g0149200","OG0001706",1.7663526101863,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os10g0563700","OG0007940",1.45370731245977,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os01g0191100","OG0001753",1.40720108784258,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os02g0814700","OG0001602",1.31671081596806,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os03g0424800","OG0002966",1.28753384530083,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os06g0555400","OG0002518",1.28152202856503,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os05g0459900","OG0002414",1.27162510440876,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os02g0622300","OG0002863",1.23562628085716,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os03g0141000","OG0003312",1.23369095801731,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os03g0598800","OG0002829",1.22765933892385,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os05g0155100","OG0002592",1.22480778188552,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os09g0501200","OG0001840",1.21681870211969,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os03g0139100","OG0001602",1.21516949163672,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os03g0337800","OG0001634",1.21002110066591,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os08g0234000","OG0000695",1.19764852731445,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os04g0349500","OG0001937",1.18949434306869,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os01g0834500","OG0002028",1.18383878863842,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os05g0477300","OG0004054",1.17981003927576,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os07g0150200","OG0002178",1.17818264090837,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os08g0530200","OG0002663",1.17416420827357,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os11g0482000","OG0003479",1.17081960992867,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
"Os12g0567700","OG0002814",1.1663394052393,"Initial cell","reference","Initial cell",8,"oryza_sativa","Root;Leaf"
